sample_id	task	B_i	SB	Dynamic	Random	dynamic_gain	random_gain	dynamic_minus_random	random_winner_source	random_winner_trajectory	random_winner_switches	dynamic_winner_switches
ruler_vt_16k:0270	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""ALL"", ""L0"", ""L0"", ""ALL"", ""L18"", ""L18"", ""L6"", ""L6"", ""L6"", ""ALL"", ""OFF"", ""L12"", ""L0"", ""L24"", ""L18""]"	10	1
ruler_vt_16k:0272	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""L12"", ""L0"", ""L24"", ""L18"", ""L12"", ""ALL"", ""L24"", ""L18"", ""ALL"", ""L18"", ""L18"", ""ALL"", ""L6"", ""L6"", ""ALL""]"	12	2
ruler_vt_16k:0277	ruler_vt_16k	378	0.8	1.0	1.0	0.19999999999999996	0.19999999999999996	0.0	random	"[""L0"", ""L18"", ""L12"", ""OFF"", ""L6"", ""ALL"", ""L12"", ""L12"", ""L6"", ""L24"", ""L0"", ""ALL"", ""L24"", ""L24"", ""L18""]"	12	1
ruler_vt_16k:0279	ruler_vt_16k	378	0.4	1.0	1.0	0.6	0.6	0.0	random	"[""OFF"", ""ALL"", ""L6"", ""ALL"", ""ALL"", ""L24"", ""L18"", ""L6"", ""L24"", ""L6"", ""L24"", ""L18"", ""L6"", ""L12"", ""L24""]"	13	1
ruler_vt_16k:0286	ruler_vt_16k	378	0.6	0.8	0.8	0.20000000000000007	0.20000000000000007	0.0	random	"[""OFF"", ""L24"", ""L18"", ""L24"", ""L12"", ""L0"", ""L24"", ""ALL"", ""L24"", ""L12"", ""L12"", ""L0"", ""L6"", ""L18"", ""L24""]"	13	1
ruler_vt_16k:0295	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""L18"", ""L0"", ""OFF"", ""L6"", ""OFF"", ""L18"", ""L12"", ""L18"", ""L0"", ""L12"", ""L0"", ""L12"", ""OFF"", ""L6"", ""ALL""]"	14	1
ruler_vt_16k:0299	ruler_vt_16k	378	0.4	1.0	1.0	0.6	0.6	0.0	random	"[""L0"", ""L24"", ""L12"", ""L24"", ""ALL"", ""ALL"", ""ALL"", ""L24"", ""L12"", ""L0"", ""OFF"", ""L24"", ""OFF"", ""L12"", ""L0""]"	12	1
ruler_vt_16k:0310	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""OFF"", ""L0"", ""L0"", ""L24"", ""L12"", ""OFF"", ""L24"", ""L6"", ""L24"", ""OFF"", ""L24"", ""L24"", ""ALL"", ""ALL"", ""L24""]"	11	1
ruler_vt_16k:0317	ruler_vt_16k	378	0.2	0.8	0.8	0.6000000000000001	0.6000000000000001	0.0	random	"[""L0"", ""L12"", ""L18"", ""L18"", ""OFF"", ""ALL"", ""L12"", ""OFF"", ""L6"", ""L0"", ""L0"", ""L24"", ""L12"", ""OFF"", ""ALL""]"	12	4
ruler_vt_16k:0322	ruler_vt_16k	378	0.8	1.0	1.0	0.19999999999999996	0.19999999999999996	0.0	random	"[""ALL"", ""L6"", ""L24"", ""L0"", ""L24"", ""ALL"", ""L0"", ""L0"", ""L0"", ""L0"", ""L12"", ""L6"", ""L18"", ""L0"", ""L18""]"	11	1
ruler_vt_16k:0323	ruler_vt_16k	378	0.6	0.8	0.6	0.20000000000000007	0.0	0.20000000000000007	shared_constant	"[""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF""]"	0	4
ruler_vt_16k:0333	ruler_vt_16k	378	0.8	1.0	1.0	0.19999999999999996	0.19999999999999996	0.0	random	"[""L0"", ""L12"", ""L12"", ""L0"", ""L12"", ""L24"", ""L6"", ""L6"", ""ALL"", ""OFF"", ""ALL"", ""L24"", ""OFF"", ""L6"", ""L24""]"	12	1
ruler_vt_16k:0342	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""L0"", ""ALL"", ""L18"", ""L24"", ""L6"", ""L0"", ""L12"", ""L24"", ""L12"", ""L6"", ""OFF"", ""L18"", ""L12"", ""L18"", ""ALL""]"	14	1
ruler_vt_16k:0352	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""ALL"", ""L6"", ""ALL"", ""L12"", ""OFF"", ""L12"", ""ALL"", ""ALL"", ""OFF"", ""L18"", ""L0"", ""L24"", ""ALL"", ""L24"", ""L18""]"	13	1
ruler_vt_16k:0358	ruler_vt_16k	378	0.8	1.0	1.0	0.19999999999999996	0.19999999999999996	0.0	random	"[""L24"", ""L0"", ""L18"", ""L6"", ""ALL"", ""L6"", ""L6"", ""ALL"", ""L18"", ""L6"", ""L0"", ""OFF"", ""L12"", ""ALL"", ""L12""]"	13	1
ruler_vt_16k:0362	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""L24"", ""L12"", ""L24"", ""L6"", ""L6"", ""L0"", ""L12"", ""L0"", ""L12"", ""L6"", ""L12"", ""ALL"", ""L6"", ""L18"", ""ALL""]"	13	1
ruler_vt_16k:0372	ruler_vt_16k	378	0.8	1.0	1.0	0.19999999999999996	0.19999999999999996	0.0	random	"[""OFF"", ""L12"", ""L12"", ""L18"", ""L6"", ""L12"", ""ALL"", ""L6"", ""L6"", ""L6"", ""OFF"", ""L12"", ""L6"", ""L6"", ""L18""]"	10	1
ruler_vt_16k:0373	ruler_vt_16k	378	0.2	0.8	0.8	0.6000000000000001	0.6000000000000001	0.0	random	"[""ALL"", ""L0"", ""L24"", ""ALL"", ""L12"", ""L0"", ""L6"", ""L12"", ""L24"", ""L24"", ""OFF"", ""L12"", ""L24"", ""L0"", ""L0""]"	12	1
ruler_vt_16k:0376	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""ALL"", ""L24"", ""L0"", ""OFF"", ""L18"", ""L6"", ""L0"", ""ALL"", ""L24"", ""L24"", ""L6"", ""L18"", ""OFF"", ""L0"", ""L18""]"	13	5
ruler_vt_16k:0381	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""L0"", ""L12"", ""L18"", ""ALL"", ""L12"", ""OFF"", ""ALL"", ""L12"", ""OFF"", ""L6"", ""L0"", ""L6"", ""L6"", ""OFF"", ""L24""]"	13	1
ruler_vt_16k:0394	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""ALL"", ""L12"", ""L18"", ""L12"", ""L0"", ""L12"", ""L18"", ""L6"", ""L0"", ""L6"", ""L18"", ""ALL"", ""L18"", ""ALL"", ""L0""]"	14	5
ruler_vt_16k:0396	ruler_vt_16k	378	0.8	1.0	1.0	0.19999999999999996	0.19999999999999996	0.0	random	"[""ALL"", ""OFF"", ""L6"", ""L24"", ""L0"", ""OFF"", ""ALL"", ""L6"", ""L18"", ""L12"", ""L24"", ""L6"", ""L0"", ""ALL"", ""L12""]"	14	4
ruler_vt_16k:0400	ruler_vt_16k	378	0.6	1.0	1.0	0.4	0.4	0.0	random	"[""L6"", ""ALL"", ""L24"", ""L18"", ""L0"", ""OFF"", ""L24"", ""L0"", ""L0"", ""L0"", ""OFF"", ""L0"", ""L6"", ""L0"", ""L24""]"	12	1
ruler_vt_16k:0404	ruler_vt_16k	378	0.4	0.8	0.4	0.4	0.0	0.4	shared_constant	"[""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF""]"	0	4
ruler_vt_16k:0405	ruler_vt_16k	378	0.6	0.8	0.8	0.20000000000000007	0.20000000000000007	0.0	random	"[""L0"", ""ALL"", ""L6"", ""L24"", ""L24"", ""L12"", ""OFF"", ""L24"", ""L6"", ""ALL"", ""OFF"", ""OFF"", ""OFF"", ""L24"", ""OFF""]"	11	4
ruler_vt_16k:0416	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""L24"", ""OFF"", ""L12"", ""OFF"", ""L18"", ""L0"", ""OFF"", ""L24"", ""L0"", ""L18"", ""L18"", ""L12"", ""L0"", ""L0"", ""L12""]"	12	1
ruler_vt_16k:0418	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""L6"", ""ALL"", ""L18"", ""OFF"", ""L0"", ""L18"", ""L0"", ""OFF"", ""L6"", ""L24"", ""L18"", ""L0"", ""ALL"", ""L12"", ""ALL""]"	14	1
ruler_vt_16k:0420	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""L0"", ""L18"", ""L0"", ""L0"", ""L6"", ""ALL"", ""L18"", ""L18"", ""OFF"", ""L0"", ""L0"", ""L18"", ""L0"", ""OFF"", ""OFF""]"	10	1
ruler_vt_16k:0421	ruler_vt_16k	378	0.2	0.8	0.8	0.6000000000000001	0.6000000000000001	0.0	random	"[""ALL"", ""L24"", ""L6"", ""OFF"", ""ALL"", ""ALL"", ""L6"", ""L6"", ""L24"", ""L0"", ""ALL"", ""L18"", ""L12"", ""L0"", ""OFF""]"	12	4
ruler_vt_16k:0422	ruler_vt_16k	378	0.4	1.0	1.0	0.6	0.6	0.0	random	"[""L6"", ""L6"", ""L12"", ""L6"", ""OFF"", ""OFF"", ""L6"", ""L12"", ""L24"", ""L0"", ""L24"", ""OFF"", ""L6"", ""L18"", ""L18""]"	11	2
ruler_vt_16k:0425	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""OFF"", ""L12"", ""L24"", ""L18"", ""L0"", ""L0"", ""L6"", ""OFF"", ""L24"", ""L0"", ""L0"", ""L12"", ""L24"", ""L0"", ""L6""]"	12	1
ruler_vt_16k:0445	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""L0"", ""OFF"", ""ALL"", ""OFF"", ""L18"", ""L6"", ""OFF"", ""OFF"", ""L6"", ""ALL"", ""L12"", ""L24"", ""ALL"", ""ALL"", ""L0""]"	12	1
ruler_vt_16k:0451	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""L0"", ""L18"", ""L6"", ""L0"", ""L0"", ""L0"", ""L12"", ""L0"", ""OFF"", ""L24"", ""L18"", ""L18"", ""L12"", ""L24"", ""L18""]"	11	1
ruler_vt_16k:0454	ruler_vt_16k	378	0.8	1.0	1.0	0.19999999999999996	0.19999999999999996	0.0	random	"[""L18"", ""OFF"", ""L12"", ""ALL"", ""ALL"", ""L24"", ""L24"", ""L24"", ""L24"", ""L18"", ""L18"", ""L12"", ""L18"", ""L24"", ""L12""]"	9	1
ruler_vt_16k:0456	ruler_vt_16k	378	0.4	0.8	0.4	0.4	0.0	0.4	shared_constant	"[""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF"", ""OFF""]"	0	1
ruler_vt_16k:0470	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""OFF"", ""ALL"", ""ALL"", ""ALL"", ""L18"", ""ALL"", ""L18"", ""ALL"", ""L12"", ""OFF"", ""L12"", ""L0"", ""L0"", ""ALL"", ""L18""]"	11	1
ruler_vt_16k:0477	ruler_vt_16k	378	0.8	1.0	1.0	0.19999999999999996	0.19999999999999996	0.0	random	"[""ALL"", ""L6"", ""L12"", ""L6"", ""L0"", ""ALL"", ""L24"", ""L24"", ""L6"", ""L18"", ""L6"", ""L6"", ""L24"", ""L18"", ""L12""]"	12	1
ruler_vt_16k:0485	ruler_vt_16k	378	0.6	0.8	0.8	0.20000000000000007	0.20000000000000007	0.0	random	"[""ALL"", ""OFF"", ""L6"", ""L12"", ""L12"", ""L6"", ""L12"", ""L0"", ""ALL"", ""L12"", ""OFF"", ""ALL"", ""L0"", ""L6"", ""L24""]"	13	4
ruler_vt_16k:0499	ruler_vt_16k	378	0.4	0.8	0.8	0.4	0.4	0.0	random	"[""ALL"", ""ALL"", ""ALL"", ""L24"", ""L18"", ""L12"", ""L24"", ""L0"", ""L6"", ""L0"", ""L6"", ""OFF"", ""L24"", ""OFF"", ""L12""]"	12	1
